ID,completed,school1,major type,major1_1,major1_2,major_data,job,class1,class2,re_registration,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,major_field,desired_career_path,project_type,time_input,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,onedayclass_topic,h1_experience_score,h2_acquired_cert_cnt,h2_alignment_score,h3_hope_offline,h5_inflow_organic
TRAIN_362,0,47,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),False,대학생,7,11.0,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",공모전 경험,네. 오프라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),대학원 진학,팀,3.0,"D. 소프트웨어 개발자, E. UI/UX 디자이너",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0.0,0.0,3.0,1.0,0.0
TRAIN_363,1,3,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,True,대학생,13,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,프로젝트 경험,네. 오프라인으로 참여하고 싶어요,"경영학, 사회과학",취업,팀,4.0,B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",7.0,2.0,3.0,1.0,0.0
TRAIN_364,0,26,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,2,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,3.0,B. 기획 / 전략 / 경영 직무,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,3.0,1.0,1.0
TRAIN_365,0,20,단일 전공,자연과학,,True,대학생,5,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,자연과학,취업,팀,2.0,A. 금융 / 보험 직무,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,3.0,0.0,1.0
TRAIN_366,0,56,단일 전공,경제통상학,,False,대학생,1,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,경제통상학,취업,팀,2.0,"A. 금융 / 보험 직무, D. 소프트웨어 개발자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, SQL 응용",0.0,0.0,3.0,1.0,1.0
TRAIN_367,0,27,단일 전공,경영학,,False,대학생,5,,아니요,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,경영학,취업,팀,2.0,B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,1.0,0.0,1.0
TRAIN_368,1,20,단일 전공,의약학,,False,대학생,1,5.0,아니요,내국인,지인 추천,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,자연과학,대학원 진학,개인,5.0,G. 자연과학계열 연구자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,1.0,1.0,0.0
TRAIN_369,0,35,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,,False,대학생,4,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,경영학,취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,0.0,2.0,0.0,1.0
TRAIN_370,0,60,"복수 전공 ( 다중전공, 이중전공 포함 )",의약학,,True,대학생,6,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,자연과학,대학원 진학,팀,2.0,"D. 소프트웨어 개발자, E. UI/UX 디자이너, G. 자연과학계열 연구자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",0.0,0.0,2.0,0.0,1.0
TRAIN_371,0,15,단일 전공,사회과학,,False,대학생,2,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 온라인으로 참여하고 싶어요,사회과학,취업,팀,4.0,"B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,SQL 응용,0.0,0.0,1.0,0.0,1.0
TRAIN_372,0,59,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,4,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,2.0,"D. 소프트웨어 개발자, E. UI/UX 디자이너",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, 웹 크롤링",0.0,0.0,4.0,0.0,1.0
TRAIN_373,1,2,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),False,대학생,6,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,자연과학,취업,팀,2.0,G. 자연과학계열 연구자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,Python 응용,7.0,1.0,2.0,0.0,0.0
TRAIN_374,0,62,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),True,대학생,1,2.0,아니요,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,2.0,"A. 금융 / 보험 직무, D. 소프트웨어 개발자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,0.0,4.0,0.0,1.0
TRAIN_375,0,18,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,4,,아니요,내국인,인스타그램,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,1.0,D. 소프트웨어 개발자,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,10명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,0.0,3.0,0.0,1.0
TRAIN_376,1,1,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,IT(컴퓨터 공학 포함),False,대학생,5,13.0,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",공모전 경험,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,7.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,2.0,2.0,0.0,1.0
TRAIN_377,0,27,단일 전공,경영학,,False,대학생,5,6.0,아니요,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,경영학,취업,개인,2.0,"B. 기획 / 전략 / 경영 직무, C. MD, E. UI/UX 디자이너, F. PM / 서비스 기획자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0.0,0.0,2.0,1.0,1.0
TRAIN_378,1,31,단일 전공,경영학,,True,대학생,6,8.0,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,팀,2.0,A. 금융 / 보험 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,1.0,3.0,0.0,0.0
TRAIN_379,0,22,단일 전공,경영학,,False,대학생,1,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,"경제통상학, 사회과학",취업,팀,3.0,"E. UI/UX 디자이너, H. 마케터 / 영업관리",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,2.0,0.0,1.0
TRAIN_380,0,34,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,True,직장인,6,,아니요,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),이직,개인,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, C. MD, H. 마케터 / 영업관리",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용, 웹 크롤링",0.0,1.0,3.0,0.0,1.0
TRAIN_381,0,20,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,자연과학,False,대학생,4,,아니요,내국인,에브리타임,"학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",공모전 경험,네. 오프라인으로 참여하고 싶어요,자연과학,취업,팀,1.5,D. 소프트웨어 개발자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,1.0,2.0,1.0,1.0
TRAIN_382,0,32,단일 전공,경영학,,False,대학생,2,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,경영학,취업,개인,4.0,"E. UI/UX 디자이너, F. PM / 서비스 기획자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"머신러닝 / 딥러닝 응용, SQL 응용",0.0,1.0,1.0,1.0,1.0
TRAIN_383,0,31,단일 전공,경영학,,False,대학생,1,2.0,아니요,내국인,에브리타임,"학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,경영학,취업,팀,1.0,"B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,1.0,0.0,1.0
TRAIN_384,1,77,"복수 전공 ( 다중전공, 이중전공 포함 )",의약학,,False,대학생,4,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,팀,2.0,"D. 소프트웨어 개발자, F. PM / 서비스 기획자, G. 자연과학계열 연구자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, 웹 크롤링",0.0,0.0,3.0,0.0,1.0
TRAIN_385,0,0,,,,False,취준생,4,5.0,아니요,내국인,인스타그램,현직자의 강의를 듣고 싶어서,인적 네트워크,네. 오프라인으로 참여하고 싶어요,,취업,팀,2.0,"B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,1.0,2.0,1.0,1.0
TRAIN_386,0,34,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,True,직장인,2,12.0,아니요,내국인,지인 추천,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),이직,팀,2.0,"B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0.0,1.0,4.0,0.0,0.0
TRAIN_387,1,65,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,자연과학,False,대학생,12,,아니요,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,"경영학, 사회과학",취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",0.0,0.0,2.0,1.0,1.0
TRAIN_388,0,15,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),False,대학생,8,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,"공학 (컴퓨터 공학 제외), 인문학",취업,팀,2.0,"F. PM / 서비스 기획자, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,3.0,1.0,1.0
